epoch,train_loss,test_loss
0,1.0618895641851367,0.5917100818718181
1,0.6720508460077966,0.5396359387566062
2,0.6069284922893677,0.47843994054139827
3,0.5611749369102041,0.4367493519596025
4,0.5102140892945892,0.39691517341370675
5,0.4641027893058856,0.37177249964545755
6,0.42868624371674985,0.33266977644434165
7,0.40193121979210467,0.31305235916492985
8,0.3801034232113742,0.2946691799397562
9,0.3635734794854247,0.286487654728048
10,0.3544426542977903,0.27728461138173643
11,0.3483308780933849,0.2659467444115994
12,0.3348915795097978,0.2574985620437884
13,0.32777805241612074,0.25311333671504377
14,0.30983088062974046,0.24013477388550253
15,0.3068514304387584,0.23955217851143257
16,0.2965800831509566,0.2304595662098305
17,0.2842585497266918,0.22000725538122887
18,0.28519312659875196,0.2187811504392063
19,0.2798830962827232,0.22239606842106463
20,0.27135591593715075,0.21360411772540971
21,0.26608346023309826,0.21007645743734696
22,0.26724304592783643,0.211724777432049
23,0.26684299684906704,0.20447123810356738
24,0.25916875659257865,0.20403053801433713
25,0.2570812422487245,0.2110188872206445
26,0.25473045213794593,0.19260594175726758
27,0.23833654125773515,0.17472347514886483
28,0.22830826439752938,0.1713098039229711
29,0.22208175510531075,0.17806466215965794
30,0.22291329682744523,0.17199392733620664
31,0.21981083658885722,0.17023209789220026
32,0.2129484020654525,0.16771429090523252
33,0.21206682154525358,0.1933586297958505
34,0.21631587361156868,0.16758435146481382
35,0.2101509589316203,0.1645994212697534
36,0.2097107890662119,0.16269973008071675
37,0.20785774784242048,0.16603147998160006
38,0.20490926052199793,0.1611849902307286
39,0.20377296271952874,0.16167154630609587
40,0.20269802928733185,0.1595727761878687
41,0.2043250120096317,0.15774088148392884
42,0.2034880726549425,0.15706895321023231
43,0.20190912627600288,0.1587463186359873
44,0.19614143373760032,0.1580028412681
45,0.19805016218889937,0.1551356493842368
46,0.19386080309440099,0.15457329285495422
47,0.19327642711448903,0.1531294676310876
48,0.191647977208612,0.1495322875824629
49,0.1874264999588863,0.14958737775975584
50,0.18583261627300068,0.1463009227140277
51,0.18494543622857035,0.14632255218777002
52,0.1818389849925593,0.1456832058873831
53,0.18276202235820088,0.1446397520747839
54,0.18274137983949407,0.14687194368418524
55,0.18208709596934186,0.144236242508187
56,0.178615754608623,0.14403261331950917
57,0.17913134163756028,0.14278004537610448
58,0.1757576278570799,0.1411007946612788
59,0.17385938436010723,0.14420728546147252
60,0.17692732145776122,0.14415643656370686
61,0.17424360625491217,0.1437409317084387
62,0.17510945462461802,0.1398991289384225
63,0.17152718806709644,0.13789602880384408
64,0.1712137918451962,0.13951483997059802
65,0.17167353342388203,0.1387853711551311
66,0.1689597460896176,0.13990720522169972
67,0.1700976514660194,0.13889606852157443
68,0.17152765236259523,0.13811269271023133
69,0.16702537045300225,0.1373402543512045
70,0.16419619506045757,0.13759675417460648
71,0.16682878191084868,0.1364661307603705
