epoch,train_loss,test_loss
0,0.8906180362027688,0.5215861306470984
1,0.5808309706497424,0.4721822528278126
2,0.5414695066743588,0.44790558487761256
3,0.5021773663856516,0.39059117261101217
4,0.4371081241809204,0.3464547343113843
5,0.3955118130534052,0.31292937754416
6,0.3689240651901689,0.29993221105313767
7,0.34838232392588137,0.29097043912784726
8,0.335927438830342,0.2682906853802064
9,0.32616501380479584,0.27262285936112496
10,0.3176815157867378,0.2558108834074993
11,0.31140426365742585,0.2517777260612039
12,0.30466757636703323,0.24477619458647334
13,0.2965261298396265,0.2417144737407273
14,0.2869734644672031,0.23358919193931654
15,0.2840740149988181,0.22859515132857303
16,0.27725869059635283,0.23288812707452214
17,0.2747027928987461,0.22435478924536237
18,0.266535036111575,0.21681828387812072
19,0.2668007652339924,0.2128616892823986
20,0.26096373451612753,0.22151784569609398
21,0.25895537105678207,0.21495542047070523
22,0.2554632051236447,0.2160699458098879
23,0.24997656724339717,0.20906028209948072
24,0.24795268525014405,0.20744511777279423
25,0.25202196742091487,0.20807351464149998
26,0.2457074559272134,0.20841585275004892
27,0.24631311716319002,0.20920011751792011
28,0.24178625997178593,0.20347088896760754
29,0.23758986044162375,0.20209253681640998
30,0.24036591883916658,0.20083079151078767
31,0.2382577117373679,0.2010200640150145
32,0.23327779415972194,0.20041908645162396
33,0.23855409833821542,0.20766905972770616
34,0.23249685087317234,0.22252576900463478
35,0.23106672047624924,0.2049096957141278
36,0.2335734930021028,0.1962286236823774
37,0.22802109945560925,0.1968570407114777
38,0.22654532268189628,0.19573665629414952
39,0.22705223047413867,0.1946000748989629
40,0.22765721237325495,0.1949080386582543
41,0.22728898533224043,0.19378563878582974
42,0.22204720968523503,0.19134319106153413
43,0.22309596116011385,0.19227304178125718
44,0.2205177510336459,0.19419633056603225
45,0.22503969115040626,0.19208705732051065
46,0.22024858277404497,0.19001132527402803
47,0.21753459041722653,0.1909797080591613
48,0.2207996618370191,0.189827780074933
49,0.2171357029030297,0.18905229165273554
50,0.21473701292791844,0.1894345984739416
51,0.21400685435961864,0.1867382786437577
52,0.2185733324499862,0.18732764089808746
53,0.2130206115135467,0.18744338259977453
54,0.21392636280620286,0.18584611559031056
55,0.21197581518073902,0.18504060907106773
56,0.21118471204290726,0.18609332600060632
57,0.21141784831464072,0.18378168768158146
58,0.20704510579300855,0.1873457450784889
59,0.20978826144653465,0.18244812783657335
60,0.2059225930347948,0.18746635273975484
61,0.20910518791585544,0.1806799036030676
62,0.20553468648757192,0.18032238091908248
63,0.20441537048218456,0.17890597514662088
64,0.20238539692690544,0.17138021278615093
65,0.19551009226513258,0.16644953395806106
66,0.18669592914932684,0.1586587364767112
67,0.1832614000455616,0.15718260042223275
68,0.1802763742429911,0.15562023638802416
69,0.17899791385420347,0.15368556289696225
70,0.17916241617607867,0.15307368192018247
71,0.1741740928824433,0.15411967302069945
72,0.17639272458551863,0.15209412655117466
73,0.17447777970917477,0.15152866700116327
74,0.17192369400002924,0.1513269954160148
75,0.1717262065421504,0.1509584853900414
76,0.1716640481269316,0.1493479918469401
77,0.17096880439501005,0.14880957081913948
78,0.16925887593797587,0.1483212167433664
79,0.1670946192527224,0.14832857864744523
80,0.16804895413887486,0.150140055984843
81,0.16796080572995722,0.1505875334727998
82,0.1678231334388619,0.14912904806289018
83,0.1670999574893575,0.14683426478329828
84,0.16628043591322766,0.1471895489330385
85,0.1641831409898513,0.1464280657031957
86,0.16397700295414908,0.1462895155829542
87,0.1619381621098838,0.15357238945423388
88,0.1640513150813228,0.1450339468086467
89,0.16090443183131398,0.1437990880918269
90,0.16108560532186267,0.1437964216605121
91,0.16016704749756114,0.14385957044421457
92,0.16068408876004087,0.14334329502547488
93,0.15907843073378528,0.14313147516519414
94,0.15707308150165408,0.14317665782337094
95,0.15802054056369141,0.14254673636134932
96,0.1567977408217164,0.14164762710239373
97,0.15611614186166992,0.14114928815294714
98,0.15632349773606197,0.14136102678729037
99,0.1549648168552372,0.1416454099703069
100,0.1546057496360536,0.1410734893060198
101,0.1543120954743837,0.13991722508388407
102,0.15273008991064602,0.13997985860880682
103,0.15385060252828225,0.13958600108676097
104,0.1530995978253477,0.14067222086676195
105,0.15155491868122486,0.13849008733443186
106,0.15038810917216008,0.13811603305386563
107,0.14973740688957338,0.13900868777258724
108,0.14963189976224076,0.1370020883851776
109,0.14954662137867908,0.1361019386745551
110,0.14874844856551156,0.13687064907714433
111,0.14781617241640474,0.1365764850714043
112,0.14864379035061664,0.1360770380307062
113,0.14654807495032682,0.13603188418874554
114,0.14718181531009664,0.13530431260519168
115,0.14665651793311488,0.13641928209393633
116,0.14613901128613557,0.1352384954910068
117,0.14420057253301796,0.13418973927550457
118,0.1445258687932076,0.13426290704485247
