epoch,train_loss,test_loss
0,0.7382919080873064,0.3474346761609994
1,0.349690810735275,0.30326494486892924
2,0.2978343549439736,0.26087995078049453
3,0.26316161156063683,0.24005031001334096
4,0.24731989003418425,0.23197400628351697
5,0.23783840863408473,0.22045385048669927
6,0.23120666653752764,0.21514556922164618
7,0.22587760945330584,0.212447348762961
8,0.22121336315639417,0.20782263927599964
9,0.21667662262916565,0.21764767637439802
10,0.21310053538898602,0.20287132307010539
11,0.20918579766216,0.20069225234728233
12,0.20507717112603344,0.19271826145111345
13,0.20067241709865402,0.18612242373181323
14,0.196507099793541,0.18200351531599082
15,0.19183950694266538,0.17570047898619784
16,0.1868227118587668,0.17240660491527296
17,0.18253361942852314,0.1659695719387017
18,0.17848113736412266,0.16488860766677296
19,0.17466675848603685,0.15731855160465427
20,0.17177646059937657,0.1569110998043827
21,0.16887608263074408,0.1562798978651271
22,0.16633507097536987,0.14868061799629062
23,0.1638258562199817,0.1485732491402065
24,0.1607489960311246,0.1426448202600666
25,0.1579650072029244,0.13888972997665405
26,0.15530019504870043,0.1386980151428896
27,0.15227482650297422,0.13574245981141633
28,0.1495845483913201,0.1321831798436595
29,0.14749673196771404,0.1318406674499605
30,0.14462762757972444,0.12927365558696727
31,0.14297945485263155,0.12682615863341912
32,0.14035693834673038,0.12644661992203957
33,0.1387774017747224,0.12277925503896732
34,0.13695861319313676,0.12208846781183691
35,0.13514604063729566,0.1220382158370579
36,0.1341579878627891,0.12031893008479885
37,0.1326651671372726,0.12000315176213489
38,0.13131782819996798,0.12111558830913376
39,0.13056183513821115,0.11904936013560669
40,0.12951509588274393,0.11593340045096827
41,0.12853865517841043,0.11582330723895747
42,0.1271698176316309,0.11482151115641874
43,0.12637633933763992,0.11435652151703835
44,0.12556122960329927,0.11625196594817966
45,0.12470058781002964,0.11248886687498466
46,0.12364470173721627,0.11279177811800264
47,0.12299845561875206,0.1118147084672077
48,0.12208805725105497,0.11029637853304546
49,0.12140126747785909,0.10974657681642794
50,0.120599667406692,0.10960424026730013
51,0.1197852510300972,0.10811175245280359
52,0.11899858190429631,0.1079160836251343
53,0.11869200936152206,0.10702109811644928
54,0.11817582420796047,0.10670482827460065
55,0.11708092243931326,0.10875222605525278
56,0.11703013085128329,0.10625341629572943
57,0.11611266826232952,0.10573601065313115
58,0.11572309965483309,0.1054338674042739
59,0.11535661369017648,0.10673209944484281
60,0.11433477188833739,0.10470304893804531
61,0.11409430468089687,0.10407272105415662
62,0.11396745949003496,0.10617406900022544
63,0.11316700374092747,0.10516924323404536
64,0.11289356331296728,0.10395537455584489
65,0.11229758842164213,0.10330331055264846
66,0.11187192831238353,0.10266852787896699
67,0.11156911980111184,0.10543973247210185
68,0.11116355352657285,0.10179759240617939
69,0.11093932263162917,0.1014864752982177
70,0.11029817964359846,0.1017336664977027
71,0.1101209903260677,0.1026121039016574
72,0.10971263323283224,0.10139834698216588
