epoch,train_loss,test_loss
0,0.4724347882163365,0.2530512906172696
1,0.25628418730397173,0.23272261637098648
2,0.23607349980182393,0.21823280290061353
3,0.22741693568650756,0.21892914468166874
4,0.22477612964781715,0.21592956197028065
5,0.21973814111969794,0.2105740910651637
6,0.21765663936716048,0.20797482688052982
7,0.20825022223079975,0.18576916409473793
8,0.19857262140287407,0.18285122995867448
9,0.1922959980263344,0.16988109242098004
10,0.18745142695166161,0.15977351498954437
11,0.18399477536800282,0.1570003488484551
12,0.17115004774496123,0.14393395521477156
13,0.1700710556974655,0.15386956126666537
14,0.1655009295632575,0.17352493604024252
15,0.16182694517883692,0.15590358554732567
16,0.1527198752553977,0.13344744198462544
17,0.15022283267960335,0.15600061153664307
18,0.15565327368903537,0.13099998133439644
19,0.14756025064477968,0.12007126022203296
20,0.13757278229337952,0.12092384111647513
21,0.14322202241594986,0.12089945565836102
22,0.13665784939887607,0.1222640012993532
23,0.13348431799029897,0.1256054826811248
24,0.12953695294591308,0.11546048310165312
25,0.12886814714095188,0.11288912170657925
26,0.1374066611990133,0.11055107137151793
27,0.131336317137882,0.1136948846134485
28,0.12534957056032464,0.10957630825977699
29,0.12404582872714544,0.1118333497468163
30,0.12656648561412903,0.10897689458786272
31,0.12657742460919646,0.10879140369155828
32,0.12131680485573523,0.10826801903107587
33,0.12015357373983358,0.10828228725814353
34,0.12200524388437003,0.10730169530884892
35,0.11963652582537387,0.11332667940387539
36,0.12093571879323595,0.10533084223667781
37,0.11664718433978642,0.10587555206581659
38,0.11846180990719475,0.1064777597054547
39,0.11493520779891368,0.11048928020047206
40,0.11735240692197914,0.10412467256480572
41,0.11579982250311778,0.10131305755645621
42,0.11262869109806857,0.1061450590689977
43,0.1214038026082385,0.10419480225034788
44,0.11910718969828318,0.10288752038397041
45,0.1120694076753563,0.10096375702642928
46,0.11225975195941913,0.10036032069839683
47,0.11017988255558293,0.107716700244768
48,0.1260098251224871,0.10090935982617677
49,0.11514531167612006,0.10076602073568924
50,0.11061272438928649,0.10798139702163491
51,0.11385977060401338,0.10177882117967979
52,0.1107253227541711,0.10020851095517476
53,0.10840023721905195,0.09996194531228028
54,0.11382914078620407,0.09825444849682789
